mode	ox/red	error	control changes	counter inc.	time/s	control/V	Ewe/V	I/mA	cycle number	I Range	P/W	
2	0	0	0	0	1.753799955695285E+001	-1.3854860E+000	-1.3860654E+000	-3.9965805E-002	1.000000000000000E+000	13	5.5395216E-005
2	0	0	1	0	1.753899955692759E+001	-1.3854860E+000	-1.3858556E+000	-3.9619081E-002	1.000000000000000E+000	13	5.4906322E-005
2	0	0	0	0	1.753999955690233E+001	-1.3853860E+000	-1.3858556E+000	-3.9178193E-002	1.000000000000000E+000	13	5.4295317E-005
2	0	0	1	0	1.754099955687707E+001	-1.3851858E+000	-1.3857602E+000	-3.8387399E-002	1.000000000000000E+000	13	5.3195730E-005
2	0	0	0	0	1.754199955685181E+001	-1.3848858E+000	-1.3852450E+000	-3.7786189E-002	1.000000000000000E+000	13	5.2343130E-005
2	0	0	1	0	1.754299955682654E+001	-1.3845856E+000	-1.3850161E+000	-3.7083194E-002	1.000000000000000E+000	13	5.1360821E-005
2	0	0	0	0	1.754399955680128E+001	-1.3841856E+000	-1.3847680E+000	-3.6385279E-002	1.000000000000000E+000	13	5.0385170E-005
2	0	0	1	0	1.754499955677602E+001	-1.3837854E+000	-1.3844818E+000	-3.5724908E-002	1.000000000000000E+000	13	4.9460483E-005
2	0	0	0	0	1.754599955675076E+001	-1.3832852E+000	-1.3838141E+000	-3.5128791E-002	1.000000000000000E+000	13	4.8611717E-005
2	0	0	1	0	1.754699955672550E+001	-1.3827850E+000	-1.3832798E+000	-3.4495771E-002	1.000000000000000E+000	13	4.7717302E-005
2	0	0	0	0	1.754799955670023E+001	-1.3822848E+000	-1.3827075E+000	-3.3897746E-002	1.000000000000000E+000	13	4.6870668E-005
2	0	0	1	0	1.754899955667497E+001	-1.3816845E+000	-1.3821160E+000	-3.3252645E-002	1.000000000000000E+000	13	4.5959012E-005
2	0	0	0	0	1.754999955664971E+001	-1.3810843E+000	-1.3815436E+000	-3.2361329E-002	1.000000000000000E+000	13	4.4708588E-005
2	0	0	1	0	1.755099955662445E+001	-1.3804841E+000	-1.3809140E+000	-3.1887997E-002	1.000000000000000E+000	13	4.4034579E-005
2	0	0	0	0	1.755199955659918E+001	-1.3799840E+000	-1.3804561E+000	-3.1511366E-002	1.000000000000000E+000	13	4.3500058E-005
2	0	0	1	0	1.755299955657392E+001	-1.3793838E+000	-1.3798264E+000	-3.0912703E-002	1.000000000000000E+000	13	4.2654163E-005
2	0	0	0	0	1.755399955654866E+001	-1.3788836E+000	-1.3793685E+000	-3.0537983E-002	1.000000000000000E+000	13	4.2123134E-005
2	0	0	1	0	1.755499955652340E+001	-1.3783834E+000	-1.3787771E+000	-3.0133361E-002	1.000000000000000E+000	13	4.1547188E-005
2	0	0	0	0	1.755599955649814E+001	-1.3779832E+000	-1.3783574E+000	-2.9833075E-002	1.000000000000000E+000	13	4.1120638E-005
2	0	0	1	0	1.755699955647287E+001	-1.3775831E+000	-1.3781475E+000	-2.9722378E-002	1.000000000000000E+000	13	4.0961819E-005
2	0	0	0	0	1.755799955644761E+001	-1.3772830E+000	-1.3778803E+000	-2.9625677E-002	1.000000000000000E+000	13	4.0820636E-005
2	0	0	1	0	1.755899955642235E+001	-1.3769829E+000	-1.3773462E+000	-2.9466625E-002	1.000000000000000E+000	13	4.0585743E-005
2	0	0	0	0	1.755999955639709E+001	-1.3768828E+000	-1.3773843E+000	-2.9643489E-002	1.000000000000000E+000	13	4.0830477E-005
2	0	0	1	0	1.756099955637183E+001	-1.3767828E+000	-1.3770409E+000	-2.9778363E-002	1.000000000000000E+000	13	4.1006024E-005
2	0	0	0	0	1.756199955634656E+001	-1.3766828E+000	-1.3769646E+000	-2.9868703E-002	1.000000000000000E+000	13	4.1128147E-005
2	0	0	1	0	1.756299955632130E+001	-1.3767828E+000	-1.3772508E+000	-3.0170262E-002	1.000000000000000E+000	13	4.1552015E-005
2	0	0	0	0	1.756399955629604E+001	-1.3768828E+000	-1.3772889E+000	-3.0459093E-002	1.000000000000000E+000	13	4.1950971E-005
2	0	0	1	0	1.756499955627078E+001	-1.3770829E+000	-1.3774797E+000	-3.0897437E-002	1.000000000000000E+000	13	4.2560590E-005
2	0	0	0	0	1.756599955624552E+001	-1.3773830E+000	-1.3780140E+000	-3.1352952E-002	1.000000000000000E+000	13	4.3204807E-005
2	0	0	1	0	1.756699955622025E+001	-1.3777832E+000	-1.3781475E+000	-3.2073133E-002	1.000000000000000E+000	13	4.4201508E-005
2	0	0	0	0	1.756799955619499E+001	-1.3781834E+000	-1.3786435E+000	-3.2650795E-002	1.000000000000000E+000	13	4.5013807E-005
2	0	0	1	0	1.756899955616973E+001	-1.3786834E+000	-1.3791205E+000	-3.3077054E-002	1.000000000000000E+000	13	4.5617242E-005
2	0	0	0	0	1.756999955614447E+001	-1.3791837E+000	-1.3795213E+000	-3.3758420E-002	1.000000000000000E+000	13	4.6570458E-005
2	0	0	1	0	1.757099955611920E+001	-1.3797839E+000	-1.3800936E+000	-3.4498956E-002	1.000000000000000E+000	13	4.7611789E-005
2	0	0	0	0	1.757199955609394E+001	-1.3803841E+000	-1.3807423E+000	-3.5262391E-002	1.000000000000000E+000	13	4.8688275E-005
2	0	0	1	0	1.757299955606868E+001	-1.3809843E+000	-1.3815246E+000	-3.5785351E-002	1.000000000000000E+000	13	4.9438342E-005
2	0	0	0	0	1.757399955604342E+001	-1.3816845E+000	-1.3821160E+000	-3.6504254E-002	1.000000000000000E+000	13	5.0453113E-005
2	0	0	1	0	1.757499955601816E+001	-1.3823849E+000	-1.3827456E+000	-3.7067287E-002	1.000000000000000E+000	13	5.1254628E-005
2	0	0	0	0	1.757599955599289E+001	-1.3829851E+000	-1.3833752E+000	-3.7515171E-002	1.000000000000000E+000	13	5.1897558E-005
2	0	0	1	0	1.757699955596763E+001	-1.3836854E+000	-1.3840621E+000	-3.8374677E-002	1.000000000000000E+000	13	5.3112934E-005
2	0	0	0	0	1.757799955594237E+001	-1.3843856E+000	-1.3847871E+000	-3.8705498E-002	1.000000000000000E+000	13	5.3598873E-005
2	0	0	1	0	1.757899955591711E+001	-1.3849858E+000	-1.3852831E+000	-3.9304800E-002	1.000000000000000E+000	13	5.4448275E-005
2	0	0	0	0	1.757999955589185E+001	-1.3855860E+000	-1.3859700E+000	-3.9583452E-002	1.000000000000000E+000	13	5.4861477E-005
2	0	0	1	0	1.758099955586658E+001	-1.3860862E+000	-1.3865424E+000	-3.9626073E-002	1.000000000000000E+000	13	5.4943233E-005
2	0	0	0	0	1.758199955584132E+001	-1.3865864E+000	-1.3870194E+000	-3.9985530E-002	1.000000000000000E+000	13	5.5460707E-005
2	0	0	1	0	1.758299955581606E+001	-1.3869865E+000	-1.3875726E+000	-4.0076505E-002	1.000000000000000E+000	13	5.5609064E-005
2	0	0	0	0	1.758399955579080E+001	-1.3872867E+000	-1.3876491E+000	-3.9923817E-002	1.000000000000000E+000	13	5.5400247E-005
2	0	0	1	0	1.758499955576553E+001	-1.3875867E+000	-1.3879924E+000	-3.9847475E-002	1.000000000000000E+000	13	5.5307992E-005
2	0	0	0	0	1.758599955574027E+001	-1.3877869E+000	-1.3883930E+000	-3.9542098E-002	1.000000000000000E+000	13	5.4899974E-005
2	0	0	1	0	1.758699955571501E+001	-1.3879869E+000	-1.3883740E+000	-3.9420586E-002	1.000000000000000E+000	13	5.4730517E-005
2	0	0	0	0	1.758799955568975E+001	-1.3879869E+000	-1.3883549E+000	-3.8952339E-002	1.000000000000000E+000	13	5.4079672E-005
2	0	0	1	0	1.758899955566449E+001	-1.3879869E+000	-1.3885076E+000	-3.8697865E-002	1.000000000000000E+000	13	5.3732281E-005
2	0	0	0	0	1.758999955563922E+001	-1.3878869E+000	-1.3883930E+000	-3.8251255E-002	1.000000000000000E+000	13	5.3107775E-005
2	0	0	1	0	1.759099955561396E+001	-1.3876867E+000	-1.3880306E+000	-3.7597876E-002	1.000000000000000E+000	13	5.2187002E-005
2	0	0	0	0	1.759199955558870E+001	-1.3873867E+000	-1.3877254E+000	-3.6847796E-002	1.000000000000000E+000	13	5.1134622E-005
2	0	0	1	0	1.759299955556344E+001	-1.3870865E+000	-1.3875917E+000	-3.6346473E-002	1.000000000000000E+000	13	5.0434064E-005
2	0	0	0	0	1.759399955553818E+001	-1.3866864E+000	-1.3870766E+000	-3.5497151E-002	1.000000000000000E+000	13	4.9237267E-005
2	0	0	1	0	1.759499955551291E+001	-1.3862863E+000	-1.3868095E+000	-3.4971651E-002	1.000000000000000E+000	13	4.8499016E-005
2	0	0	0	0	1.759599955548765E+001	-1.3857861E+000	-1.3862371E+000	-3.4460783E-002	1.000000000000000E+000	13	4.7770816E-005
2	0	0	1	0	1.759699955546239E+001	-1.3852859E+000	-1.3857793E+000	-3.3846218E-002	1.000000000000000E+000	13	4.6903388E-005
2	0	0	0	0	1.759799955543713E+001	-1.3847858E+000	-1.3853022E+000	-3.3263460E-002	1.000000000000000E+000	13	4.6079942E-005
2	0	0	1	0	1.759899955541187E+001	-1.3841856E+000	-1.3847680E+000	-3.2573815E-002	1.000000000000000E+000	13	4.5107179E-005
2	0	0	0	0	1.759999955538660E+001	-1.3835853E+000	-1.3841957E+000	-3.1755667E-002	1.000000000000000E+000	13	4.3956057E-005
2	0	0	1	0	1.760099955536134E+001	-1.3829851E+000	-1.3835660E+000	-3.1279158E-002	1.000000000000000E+000	13	4.3276781E-005
2	0	0	0	0	1.760199955533608E+001	-1.3824849E+000	-1.3829173E+000	-3.1026585E-002	1.000000000000000E+000	13	4.2907202E-005
2	0	0	1	0	1.760299955531082E+001	-1.3818847E+000	-1.3825166E+000	-3.0305136E-002	1.000000000000000E+000	13	4.1897354E-005
2	0	0	0	0	1.760399955528555E+001	-1.3813845E+000	-1.3817725E+000	-3.0077374E-002	1.000000000000000E+000	13	4.1560088E-005
2	0	0	1	0	1.760499955526029E+001	-1.3808843E+000	-1.3814483E+000	-2.9635852E-002	1.000000000000000E+000	13	4.0940398E-005
2	0	0	0	0	1.760599955523503E+001	-1.3804841E+000	-1.3809140E+000	-2.9436722E-002	1.000000000000000E+000	13	4.0649582E-005
2	0	0	1	0	1.760699955520977E+001	-1.3800840E+000	-1.3806851E+000	-2.9254133E-002	1.000000000000000E+000	13	4.0390743E-005
2	0	0	0	0	1.760799955518451E+001	-1.3797839E+000	-1.3802080E+000	-2.9233141E-002	1.000000000000000E+000	13	4.0347815E-005
2	0	0	1	0	1.760899955515924E+001	-1.3794838E+000	-1.3799601E+000	-2.9113533E-002	1.000000000000000E+000	13	4.0175513E-005
2	0	0	0	0	1.760999955513398E+001	-1.3793838E+000	-1.3797883E+000	-2.9264312E-002	1.000000000000000E+000	13	4.0378556E-005
2	0	0	1	0	1.761099955510872E+001	-1.3792837E+000	-1.3796166E+000	-2.9480623E-002	1.000000000000000E+000	13	4.0671959E-005
2	0	0	0	0	1.761199955508346E+001	-1.3791837E+000	-1.3795594E+000	-2.9528338E-002	1.000000000000000E+000	13	4.0736097E-005
2	0	0	1	0	1.761299955505820E+001	-1.3792837E+000	-1.3797692E+000	-2.9887153E-002	1.000000000000000E+000	13	4.1237374E-005
2	0	0	0	0	1.761399955503293E+001	-1.3793838E+000	-1.3799219E+000	-3.0080557E-002	1.000000000000000E+000	13	4.1508818E-005
2	0	0	1	0	1.761499955500767E+001	-1.3795838E+000	-1.3800173E+000	-3.0619416E-002	1.000000000000000E+000	13	4.2255324E-005
2	0	0	0	0	1.761599955498241E+001	-1.3798839E+000	-1.3803416E+000	-3.0978231E-002	1.000000000000000E+000	13	4.2760541E-005
2	0	0	1	0	1.761699955495715E+001	-1.3802841E+000	-1.3808949E+000	-3.1678684E-002	1.000000000000000E+000	13	4.3744934E-005
2	0	0	0	0	1.761799955493188E+001	-1.3806843E+000	-1.3810667E+000	-3.2247446E-002	1.000000000000000E+000	13	4.4535875E-005
2	0	0	1	0	1.761899955490662E+001	-1.3810843E+000	-1.3814100E+000	-3.2303434E-002	1.000000000000000E+000	13	4.4624288E-005
2	0	0	0	0	1.761999955488136E+001	-1.3816845E+000	-1.3820015E+000	-3.3239916E-002	1.000000000000000E+000	13	4.5937613E-005
2	0	0	1	0	1.762099955485610E+001	-1.3822848E+000	-1.3825738E+000	-3.3970274E-002	1.000000000000000E+000	13	4.6966412E-005
2	0	0	0	0	1.762199955483084E+001	-1.3828850E+000	-1.3833944E+000	-3.4752160E-002	1.000000000000000E+000	13	4.8075941E-005
2	0	0	1	0	1.762299955480557E+001	-1.3834852E+000	-1.3839095E+000	-3.5168234E-002	1.000000000000000E+000	13	4.8669652E-005
2	0	0	0	0	1.762399955478031E+001	-1.3841856E+000	-1.3847871E+000	-3.6006745E-002	1.000000000000000E+000	13	4.9861676E-005
2	0	0	1	0	1.762499955475505E+001	-1.3848858E+000	-1.3852450E+000	-3.6472443E-002	1.000000000000000E+000	13	5.0523267E-005
2	0	0	0	0	1.762599955472979E+001	-1.3854860E+000	-1.3858556E+000	-3.6871973E-002	1.000000000000000E+000	13	5.1099229E-005
2	0	0	1	0	1.762699955470453E+001	-1.3861862E+000	-1.3864660E+000	-3.7642412E-002	1.000000000000000E+000	13	5.2189924E-005
2	0	0	0	0	1.762799955467926E+001	-1.3868865E+000	-1.3872292E+000	-3.7960511E-002	1.000000000000000E+000	13	5.2659929E-005
2	0	0	1	0	1.762899955465400E+001	-1.3874867E+000	-1.3878779E+000	-3.8576987E-002	1.000000000000000E+000	13	5.3540149E-005
2	0	0	0	0	1.762999955462874E+001	-1.3880869E+000	-1.3883358E+000	-3.8751937E-002	1.000000000000000E+000	13	5.3800704E-005
2	0	0	1	0	1.763099955460348E+001	-1.3885871E+000	-1.3890418E+000	-3.8850553E-002	1.000000000000000E+000	13	5.3965043E-005
2	0	0	0	0	1.763199955457821E+001	-1.3890873E+000	-1.3895569E+000	-3.9052226E-002	1.000000000000000E+000	13	5.4265289E-005
2	0	0	1	0	1.763299955455295E+001	-1.3894874E+000	-1.3900721E+000	-3.9195370E-002	1.000000000000000E+000	13	5.4484390E-005
2	0	0	0	0	1.763399955452769E+001	-1.3897876E+000	-1.3902056E+000	-3.9035048E-002	1.000000000000000E+000	13	5.4266744E-005
2	0	0	1	0	1.763499955450243E+001	-1.3900876E+000	-1.3904346E+000	-3.8909081E-002	1.000000000000000E+000	13	5.4100536E-005
2	0	0	0	0	1.763599955447717E+001	-1.3902878E+000	-1.3907207E+000	-3.8683232E-002	1.000000000000000E+000	13	5.3797572E-005
2	0	0	1	0	1.763699955445190E+001	-1.3904878E+000	-1.3909688E+000	-3.8426206E-002	1.000000000000000E+000	13	5.3449654E-005
2	0	0	0	0	1.763799955442664E+001	-1.3904878E+000	-1.3907781E+000	-3.8080752E-002	1.000000000000000E+000	13	5.2961874E-005
2	0	0	1	0	1.763899955440138E+001	-1.3904878E+000	-1.3910069E+000	-3.7745476E-002	1.000000000000000E+000	13	5.2504220E-005
2	0	0	0	0	1.763999955437612E+001	-1.3903878E+000	-1.3907017E+000	-3.7366938E-002	1.000000000000000E+000	13	5.1966261E-005
2	0	0	1	0	1.764099955435086E+001	-1.3901877E+000	-1.3906826E+000	-3.6648031E-002	1.000000000000000E+000	13	5.0965780E-005
2	0	0	0	0	1.764199955432559E+001	-1.3898876E+000	-1.3902438E+000	-3.5972390E-002	1.000000000000000E+000	13	5.0010392E-005
2	0	0	1	0	1.764299955430033E+001	-1.3895875E+000	-1.3899767E+000	-3.5479974E-002	1.000000000000000E+000	13	4.9316339E-005
2	0	0	0	0	1.764399955427507E+001	-1.3891873E+000	-1.3897096E+000	-3.4818962E-002	1.000000000000000E+000	13	4.8388247E-005
2	0	0	1	0	1.764499955424981E+001	-1.3887872E+000	-1.3893280E+000	-3.4244478E-002	1.000000000000000E+000	13	4.7576810E-005
2	0	0	0	0	1.764599955422455E+001	-1.3882869E+000	-1.3885267E+000	-3.3638813E-002	1.000000000000000E+000	13	4.6708388E-005
2	0	0	1	0	1.764699955419928E+001	-1.3877869E+000	-1.3883168E+000	-3.3115223E-002	1.000000000000000E+000	13	4.5974419E-005
2	0	0	0	0	1.764799955417402E+001	-1.3872867E+000	-1.3878398E+000	-3.2494929E-002	1.000000000000000E+000	13	4.5097757E-005
2	0	0	1	0	1.764899955414876E+001	-1.3866864E+000	-1.3871911E+000	-3.1953525E-002	1.000000000000000E+000	13	4.4325643E-005
2	0	0	0	0	1.764999955412350E+001	-1.3860862E+000	-1.3863516E+000	-3.1029765E-002	1.000000000000000E+000	13	4.3018164E-005
2	0	0	1	0	1.765099955409823E+001	-1.3854860E+000	-1.3859128E+000	-3.0667132E-002	1.000000000000000E+000	13	4.2501968E-005
2	0	0	0	0	1.765199955407297E+001	-1.3849858E+000	-1.3853405E+000	-3.0374479E-002	1.000000000000000E+000	13	4.2078995E-005
2	0	0	1	0	1.765299955404771E+001	-1.3843856E+000	-1.3847299E+000	-2.9828621E-002	1.000000000000000E+000	13	4.1304582E-005
2	0	0	0	0	1.765399955402245E+001	-1.3838854E+000	-1.3843101E+000	-2.9548058E-002	1.000000000000000E+000	13	4.0903677E-005
2	0	0	1	0	1.765499955399719E+001	-1.3833852E+000	-1.3837377E+000	-2.9155523E-002	1.000000000000000E+000	13	4.0343595E-005
2	0	0	0	0	1.765599955397192E+001	-1.3829851E+000	-1.3832989E+000	-2.8990114E-002	1.000000000000000E+000	13	4.0101993E-005
2	0	0	1	0	1.765699955394666E+001	-1.3825849E+000	-1.3829554E+000	-2.8861601E-002	1.000000000000000E+000	13	3.9914306E-005
2	0	0	0	0	1.765799955392140E+001	-1.3822848E+000	-1.3827266E+000	-2.8918857E-002	1.000000000000000E+000	13	3.9986870E-005
2	0	0	1	0	1.765899955389614E+001	-1.3819847E+000	-1.3823450E+000	-2.8677104E-002	1.000000000000000E+000	13	3.9641651E-005
2	0	0	0	0	1.765999955387088E+001	-1.3818847E+000	-1.3823259E+000	-2.9022560E-002	1.000000000000000E+000	13	4.0118637E-005
2	0	0	1	0	1.766099955384561E+001	-1.3817847E+000	-1.3822305E+000	-2.9123077E-002	1.000000000000000E+000	13	4.0254807E-005
2	0	0	0	0	1.766199955382035E+001	-1.3816845E+000	-1.3821923E+000	-2.9215964E-002	1.000000000000000E+000	13	4.0382078E-005
2	0	0	1	0	1.766299955379509E+001	-1.3817847E+000	-1.3821732E+000	-2.9480623E-002	1.000000000000000E+000	13	4.0747327E-005
2	0	0	0	0	1.766399955376983E+001	-1.3818847E+000	-1.3823450E+000	-2.9859796E-002	1.000000000000000E+000	13	4.1276540E-005
2	0	0	1	0	1.766499955374456E+001	-1.3820847E+000	-1.3824594E+000	-3.0228792E-002	1.000000000000000E+000	13	4.1790077E-005
2	0	0	0	0	1.766599955371930E+001	-1.3823849E+000	-1.3827456E+000	-3.0565975E-002	1.000000000000000E+000	13	4.2264968E-005
2	0	0	1	0	1.766699955369404E+001	-1.3827850E+000	-1.3831272E+000	-3.1250525E-002	1.000000000000000E+000	13	4.3223452E-005
2	0	0	0	0	1.766799955366878E+001	-1.3831851E+000	-1.3835660E+000	-3.1769667E-002	1.000000000000000E+000	13	4.3955431E-005
2	0	0	1	0	1.766899955364352E+001	-1.3835853E+000	-1.3837377E+000	-3.2116391E-002	1.000000000000000E+000	13	4.4440661E-005
2	0	0	0	0	1.766999955361825E+001	-1.3841856E+000	-1.3846154E+000	-3.2771040E-002	1.000000000000000E+000	13	4.5375287E-005
2	0	0	1	0	1.767099955359299E+001	-1.3847858E+000	-1.3850733E+000	-3.3527482E-002	1.000000000000000E+000	13	4.6438021E-005
2	0	0	0	0	1.767199955356773E+001	-1.3853860E+000	-1.3857602E+000	-3.4256563E-002	1.000000000000000E+000	13	4.7471382E-005
2	0	0	1	0	1.767299955354247E+001	-1.3859862E+000	-1.3863516E+000	-3.4641463E-002	1.000000000000000E+000	13	4.8025249E-005
2	0	0	0	0	1.767399955351721E+001	-1.3866864E+000	-1.3870385E+000	-3.5399813E-002	1.000000000000000E+000	13	4.9100901E-005
2	0	0	1	0	1.767499955349194E+001	-1.3873867E+000	-1.3877254E+000	-3.5824794E-002	1.000000000000000E+000	13	4.9714974E-005
2	0	0	0	0	1.767599955346668E+001	-1.3879869E+000	-1.3885076E+000	-3.6240228E-002	1.000000000000000E+000	13	5.0319832E-005
2	0	0	1	0	1.767699955344142E+001	-1.3886871E+000	-1.3889655E+000	-3.6917146E-002	1.000000000000000E+000	13	5.1276642E-005
2	0	0	0	0	1.767799955341616E+001	-1.3893874E+000	-1.3897287E+000	-3.7252419E-002	1.000000000000000E+000	13	5.1770756E-005
2	0	0	1	0	1.767899955339090E+001	-1.3899876E+000	-1.3904346E+000	-3.7842177E-002	1.000000000000000E+000	13	5.2617073E-005
2	0	0	0	0	1.767999955336563E+001	-1.3905878E+000	-1.3909497E+000	-3.7980866E-002	1.000000000000000E+000	13	5.2829473E-005
2	0	0	1	0	1.768099955334037E+001	-1.3910880E+000	-1.3914076E+000	-3.8054030E-002	1.000000000000000E+000	13	5.2948668E-005
2	0	0	0	0	1.768199955331511E+001	-1.3915882E+000	-1.3920754E+000	-3.8228985E-002	1.000000000000000E+000	13	5.3217631E-005
2	0	0	1	0	1.768299955328985E+001	-1.3919884E+000	-1.3923616E+000	-3.8301513E-002	1.000000000000000E+000	13	5.3329557E-005
2	0	0	0	0	1.768399955326458E+001	-1.3922884E+000	-1.3928195E+000	-3.8104925E-002	1.000000000000000E+000	13	5.3073283E-005
2	0	0	1	0	1.768499955323932E+001	-1.3925886E+000	-1.3929530E+000	-3.7973870E-002	1.000000000000000E+000	13	5.2895815E-005
2	0	0	0	0	1.768599955321406E+001	-1.3927886E+000	-1.3931820E+000	-3.7695214E-002	1.000000000000000E+000	13	5.2516294E-005
2	0	0	1	0	1.768699955318880E+001	-1.3929887E+000	-1.3934109E+000	-3.7589606E-002	1.000000000000000E+000	13	5.2377767E-005
2	0	0	0	0	1.768799955316354E+001	-1.3929887E+000	-1.3935064E+000	-3.7137903E-002	1.000000000000000E+000	13	5.1751907E-005
2	0	0	1	0	1.768899955313827E+001	-1.3929887E+000	-1.3933346E+000	-3.6835074E-002	1.000000000000000E+000	13	5.1323586E-005
2	0	0	0	0	1.768999955311301E+001	-1.3928887E+000	-1.3933346E+000	-3.6486436E-002	1.000000000000000E+000	13	5.0837814E-005
2	0	0	1	0	1.769099955308775E+001	-1.3926886E+000	-1.3931057E+000	-3.5814609E-002	1.000000000000000E+000	13	4.9893537E-005
2	0	0	0	0	1.769199955306249E+001	-1.3923885E+000	-1.3929530E+000	-3.5320923E-002	1.000000000000000E+000	13	4.9200386E-005
2	0	0	1	0	1.769299955303723E+001	-1.3920884E+000	-1.3926096E+000	-3.4622375E-002	1.000000000000000E+000	13	4.8215450E-005
2	0	0	0	0	1.769399955301196E+001	-1.3916882E+000	-1.3921708E+000	-3.4018625E-002	1.000000000000000E+000	13	4.7359736E-005
2	0	0	1	0	1.769499955298670E+001	-1.3912880E+000	-1.3918273E+000	-3.3455588E-002	1.000000000000000E+000	13	4.6564401E-005
2	0	0	0	0	1.769599955296144E+001	-1.3907880E+000	-1.3913313E+000	-3.2955535E-002	1.000000000000000E+000	13	4.5852066E-005
2	0	0	1	0	1.769699955293618E+001	-1.3902878E+000	-1.3907207E+000	-3.2302797E-002	1.000000000000000E+000	13	4.4924171E-005
2	0	0	0	0	1.769799955291091E+001	-1.3897876E+000	-1.3900530E+000	-3.1826284E-002	1.000000000000000E+000	13	4.4240223E-005
2	0	0	1	0	1.769899955288565E+001	-1.3891873E+000	-1.3897287E+000	-3.1241618E-002	1.000000000000000E+000	13	4.3417371E-005
2	0	0	0	0	1.769999955286039E+001	-1.3885871E+000	-1.3890418E+000	-3.0498540E-002	1.000000000000000E+000	13	4.2363747E-005
2	0	0	1	0	1.770099955283513E+001	-1.3879869E+000	-1.3885267E+000	-3.0099008E-002	1.000000000000000E+000	13	4.1793275E-005
2	0	0	0	0	1.770199955280987E+001	-1.3874867E+000	-1.3878970E+000	-2.9920870E-002	1.000000000000000E+000	13	4.1527088E-005
2	0	0	1	0	1.770299955278460E+001	-1.3868865E+000	-1.3873247E+000	-2.9357199E-002	1.000000000000000E+000	13	4.0727966E-005
2	0	0	0	0	1.770399955275934E+001	-1.3863863E+000	-1.3869050E+000	-2.9047370E-002	1.000000000000000E+000	13	4.0285940E-005
2	0	0	1	0	1.770499955273408E+001	-1.3858861E+000	-1.3862371E+000	-2.8775077E-002	1.000000000000000E+000	13	3.9889081E-005
2	0	0	0	0	1.770599955270882E+001	-1.3854860E+000	-1.3858746E+000	-2.8581673E-002	1.000000000000000E+000	13	3.9610615E-005
2	0	0	1	0	1.770699955268356E+001	-1.3850858E+000	-1.3854549E+000	-2.8466519E-002	1.000000000000000E+000	13	3.9439077E-005
2	0	0	0	0	1.770799955265829E+001	-1.3847858E+000	-1.3851687E+000	-2.8526325E-002	1.000000000000000E+000	13	3.9513772E-005
2	0	0	1	0	1.770899955263303E+001	-1.3844856E+000	-1.3850542E+000	-2.8437892E-002	1.000000000000000E+000	13	3.9388022E-005
2	0	0	0	0	1.770999955260777E+001	-1.3843856E+000	-1.3847299E+000	-2.8563222E-002	1.000000000000000E+000	13	3.9552346E-005
2	0	0	1	0	1.771099955258251E+001	-1.3842856E+000	-1.3848634E+000	-2.8774442E-002	1.000000000000000E+000	13	3.9848670E-005
2	0	0	0	0	1.771199955255724E+001	-1.3841856E+000	-1.3846345E+000	-2.8837424E-002	1.000000000000000E+000	13	3.9929291E-005
2	0	0	1	0	1.771299955253198E+001	-1.3842856E+000	-1.3846536E+000	-2.9123716E-002	1.000000000000000E+000	13	4.0326257E-005
2	0	0	0	0	1.771399955250672E+001	-1.3843856E+000	-1.3848443E+000	-2.9514339E-002	1.000000000000000E+000	13	4.0872765E-005
2	0	0	1	0	1.771499955248146E+001	-1.3845856E+000	-1.3849970E+000	-2.9830532E-002	1.000000000000000E+000	13	4.1315197E-005
2	0	0	0	0	1.771599955245620E+001	-1.3848858E+000	-1.3851496E+000	-3.0155627E-002	1.000000000000000E+000	13	4.1770054E-005
2	0	0	1	0	1.771699955243093E+001	-1.3851858E+000	-1.3856456E+000	-3.0632775E-002	1.000000000000000E+000	13	4.2446172E-005
2	0	0	0	0	1.771799955240567E+001	-1.3856860E+000	-1.3861799E+000	-3.1384762E-002	1.000000000000000E+000	13	4.3504926E-005
2	0	0	1	0	1.771899955238041E+001	-1.3860862E+000	-1.3863707E+000	-3.1620793E-002	1.000000000000000E+000	13	4.3838139E-005
2	0	0	0	0	1.771999955235515E+001	-1.3866864E+000	-1.3871148E+000	-3.2328244E-002	1.000000000000000E+000	13	4.4842986E-005
2	0	0	1	0	1.772099955232989E+001	-1.3872867E+000	-1.3875345E+000	-3.3038240E-002	1.000000000000000E+000	13	4.5841698E-005
2	0	0	0	0	1.772199955230462E+001	-1.3878869E+000	-1.3884121E+000	-3.3690345E-002	1.000000000000000E+000	13	4.6776084E-005
2	0	0	1	0	1.772299955227936E+001	-1.3884871E+000	-1.3889273E+000	-3.4089241E-002	1.000000000000000E+000	13	4.7347479E-005
2	0	0	0	0	1.772399955225410E+001	-1.3891873E+000	-1.3895952E+000	-3.4787789E-002	1.000000000000000E+000	13	4.8340942E-005
2	0	0	1	0	1.772499955222884E+001	-1.3898876E+000	-1.3901293E+000	-3.5219129E-002	1.000000000000000E+000	13	4.8959144E-005
2	0	0	0	0	1.772599955220358E+001	-1.3904878E+000	-1.3910832E+000	-3.5620574E-002	1.000000000000000E+000	13	4.9551185E-005
2	0	0	1	0	1.772699955217831E+001	-1.3911880E+000	-1.3916748E+000	-3.6276489E-002	1.000000000000000E+000	13	5.0485076E-005
2	0	0	0	0	1.772799955215305E+001	-1.3918883E+000	-1.3923426E+000	-3.6544330E-002	1.000000000000000E+000	13	5.0882227E-005
